" To unblock, move the privacy switch on your device to the camera on position to allow camera access. Refer to the device manual to locate the privacy switch on your device. ",values/strings.xml,748,"To unblock, move the privacy switch on your device to the camera on position to allow camera access. Refer to the device manual to locate the privacy switch on your device.",values-en-rCA/strings.xml,299,frameworks/base,packages/SystemUI/res
" To unblock them, move the privacy switch on your device to the unblocked position to allow access. Refer to the device manual to locate the privacy switch on your device. ",values/strings.xml,753,"To unblock them, move the privacy switch on your device to the unblocked position to allow access. Refer to the device manual to locate the privacy switch on your device.",values-en-rCA/strings.xml,300,frameworks/base,packages/SystemUI/res
 Microphone available ,values/strings.xml,759,Microphone available,values-en-rCA/strings.xml,301,frameworks/base,packages/SystemUI/res
 Camera available ,values/strings.xml,763,Camera available,values-en-rCA/strings.xml,302,frameworks/base,packages/SystemUI/res
 Microphone and camera available ,values/strings.xml,767,Microphone and camera available,values-en-rCA/strings.xml,303,frameworks/base,packages/SystemUI/res
Other device,values/strings.xml,772,Other device,values-en-rCA/strings.xml,304,frameworks/base,packages/SystemUI/res
Toggle Overview,values/strings.xml,775,Toggle Overview,values-en-rCA/strings.xml,305,frameworks/base,packages/SystemUI/res
"You won't be disturbed by sounds and vibrations, except from alarms, reminders, events, and callers you specify. You'll still hear anything you choose to play including music, videos, and games.",values/strings.xml,778,"You won't be disturbed by sounds and vibrations, except from alarms, reminders, events and callers you specify. You'll still hear anything you choose to play including music, videos and games.",values-en-rCA/strings.xml,306,frameworks/base,packages/SystemUI/res
"You won't be disturbed by sounds and vibrations, except from alarms. You'll still hear anything you choose to play including music, videos, and games.",values/strings.xml,781,"You won't be disturbed by sounds and vibrations, except from alarms. You'll still hear anything you choose to play including music, videos and games.",values-en-rCA/strings.xml,307,frameworks/base,packages/SystemUI/res
Customize,values/strings.xml,784,Customise,values-en-rCA/strings.xml,308,frameworks/base,packages/SystemUI/res
"This blocks ALL sounds and vibrations, including from alarms, music, videos, and games. You'll still be able to make phone calls.",values/strings.xml,787,"This blocks ALL sounds and vibrations, including from alarms, music, videos, and games. You'll still be able to make phone calls.",values-en-rCA/strings.xml,309,frameworks/base,packages/SystemUI/res
"This blocks ALL sounds and vibrations, including from alarms, music, videos, and games.",values/strings.xml,790,"This blocks ALL sounds and vibrations, including from alarms, music, videos and games.",values-en-rCA/strings.xml,310,frameworks/base,packages/SystemUI/res
Tap again to open,values/strings.xml,793,Tap again to open,values-en-rCA/strings.xml,311,frameworks/base,packages/SystemUI/res
Tap again,values/strings.xml,796,Tap again,values-en-rCA/strings.xml,312,frameworks/base,packages/SystemUI/res
Swipe up to open,values/strings.xml,799,Swipe up to open,values-en-rCA/strings.xml,313,frameworks/base,packages/SystemUI/res
Press the unlock icon to open,values/strings.xml,802,Press the unlock icon to open,values-en-rCA/strings.xml,314,frameworks/base,packages/SystemUI/res
Unlocked by face. Press the unlock icon to open.,values/strings.xml,805,Unlocked by face. Press the unlock icon to open.,values-en-rCA/strings.xml,315,frameworks/base,packages/SystemUI/res
Move left,values/strings.xml,809,Move left,values-en-rCA/strings.xml,317,frameworks/base,packages/SystemUI/res
Move down,values/strings.xml,810,Move down,values-en-rCA/strings.xml,318,frameworks/base,packages/SystemUI/res
Move right,values/strings.xml,811,Move right,values-en-rCA/strings.xml,319,frameworks/base,packages/SystemUI/res
Move up,values/strings.xml,812,Move up,values-en-rCA/strings.xml,320,frameworks/base,packages/SystemUI/res
Swipe up to try again,values/strings.xml,816,Swipe up to try again,values-en-rCA/strings.xml,322,frameworks/base,packages/SystemUI/res
Unlock to use NFC,values/strings.xml,819,Unlock to use NFC,values-en-rCA/strings.xml,323,frameworks/base,packages/SystemUI/res
This device belongs to your organization,values/strings.xml,822,This device belongs to your organization,values-en-rCA/strings.xml,324,frameworks/base,packages/SystemUI/res
This device belongs to %s,values/strings.xml,825,This device belongs to %s,values-en-rCA/strings.xml,325,frameworks/base,packages/SystemUI/res
This device is provided by %s,values/strings.xml,828,This device is provided by %s,values-en-rCA/strings.xml,326,frameworks/base,packages/SystemUI/res
Swipe from icon for phone,values/strings.xml,831,Swipe from icon for phone,values-en-rCA/strings.xml,327,frameworks/base,packages/SystemUI/res
Swipe from icon for voice assist,values/strings.xml,834,Swipe from icon for voice assist,values-en-rCA/strings.xml,328,frameworks/base,packages/SystemUI/res
Swipe from icon for camera,values/strings.xml,837,Swipe from icon for camera,values-en-rCA/strings.xml,329,frameworks/base,packages/SystemUI/res
Total silence. This will also silence screen readers.,values/strings.xml,840,Total silence. This will also silence screen readers.,values-en-rCA/strings.xml,330,frameworks/base,packages/SystemUI/res
Total silence,values/strings.xml,843,Total silence,values-en-rCA/strings.xml,331,frameworks/base,packages/SystemUI/res
Priority only,values/strings.xml,846,Priority only,values-en-rCA/strings.xml,332,frameworks/base,packages/SystemUI/res
Alarms only,values/strings.xml,849,Alarms only,values-en-rCA/strings.xml,333,frameworks/base,packages/SystemUI/res
Total\nsilence,values/strings.xml,852,Total\nsilence,values-en-rCA/strings.xml,334,frameworks/base,packages/SystemUI/res
Priority\nonly,values/strings.xml,855,Priority\nonly,values-en-rCA/strings.xml,335,frameworks/base,packages/SystemUI/res
Alarms\nonly,values/strings.xml,858,Alarms\nonly,values-en-rCA/strings.xml,336,frameworks/base,packages/SystemUI/res
%2$s • Charging wirelessly • Full in %1$s,values/strings.xml,861,%2$s • Charging wirelessly • Full in %1$s,values-en-rCA/strings.xml,337,frameworks/base,packages/SystemUI/res
%2$s • Charging • Full in %1$s,values/strings.xml,864,%2$s • Charging • Full in %1$s,values-en-rCA/strings.xml,338,frameworks/base,packages/SystemUI/res
%2$s • Charging rapidly • Full in %1$s,values/strings.xml,867,%2$s • Charging rapidly • Full in %1$s,values-en-rCA/strings.xml,339,frameworks/base,packages/SystemUI/res
%2$s • Charging slowly • Full in %1$s,values/strings.xml,870,%2$s • Charging slowly • Full in %1$s,values-en-rCA/strings.xml,340,frameworks/base,packages/SystemUI/res
%2$s • Charging Dock • Full in %1$s,values/strings.xml,873,%2$s • Charging dock • Full in %1$s,values-en-rCA/strings.xml,341,frameworks/base,packages/SystemUI/res
Switch user,values/strings.xml,878,Switch user,values-en-rCA/strings.xml,342,frameworks/base,packages/SystemUI/res
All apps and data in this session will be deleted.,values/strings.xml,887,All apps and data in this session will be deleted.,values-en-rCA/strings.xml,343,frameworks/base,packages/SystemUI/res
"Welcome back, guest!",values/strings.xml,890,"Welcome back, guest!",values-en-rCA/strings.xml,344,frameworks/base,packages/SystemUI/res
Do you want to continue your session?,values/strings.xml,893,Do you want to continue your session?,values-en-rCA/strings.xml,345,frameworks/base,packages/SystemUI/res
Start over,values/strings.xml,896,Start again,values-en-rCA/strings.xml,346,frameworks/base,packages/SystemUI/res
"Yes, continue",values/strings.xml,899,"Yes, continue",values-en-rCA/strings.xml,347,frameworks/base,packages/SystemUI/res
User limit reached,values/strings.xml,902,User limit reached,values-en-rCA/strings.xml,348,frameworks/base,packages/SystemUI/res
You can add up to %d users.,values/strings.xml,907,You can add up to %d users.,values-en-rCA/strings.xml,350,frameworks/base,packages/SystemUI/res
Only one user can be created.,values/strings.xml,906,Only one user can be created.,values-en-rCA/strings.xml,351,frameworks/base,packages/SystemUI/res
Remove user?,values/strings.xml,911,Remove user?,values-en-rCA/strings.xml,353,frameworks/base,packages/SystemUI/res
All apps and data of this user will be deleted.,values/strings.xml,914,All apps and data of this user will be deleted.,values-en-rCA/strings.xml,354,frameworks/base,packages/SystemUI/res
Remove,values/strings.xml,917,Remove,values-en-rCA/strings.xml,355,frameworks/base,packages/SystemUI/res
"%s will have access to all of the information that is visible on your screen or played from your device while recording or casting. This includes information such as passwords, payment details, photos, messages, and audio that you play.",values/strings.xml,920,"%s will have access to all of the information that is visible on your screen or played from your device while recording or casting. This includes information such as passwords, payment details, photos, messages and audio that you play.",values-en-rCA/strings.xml,356,frameworks/base,packages/SystemUI/res
"The service providing this function will have access to all of the information that is visible on your screen or played from your device while recording or casting. This includes information such as passwords, payment details, photos, messages, and audio that you play.",values/strings.xml,923,"The service providing this function will have access to all of the information that is visible on your screen or played from your device while recording or casting. This includes information such as passwords, payment details, photos, messages and audio that you play.",values-en-rCA/strings.xml,357,frameworks/base,packages/SystemUI/res
Start recording or casting?,values/strings.xml,926,Start recording or casting?,values-en-rCA/strings.xml,358,frameworks/base,packages/SystemUI/res
Start recording or casting with %s?,values/strings.xml,929,Start recording or casting with %s?,values-en-rCA/strings.xml,359,frameworks/base,packages/SystemUI/res
Clear all,values/strings.xml,934,Clear all,values-en-rCA/strings.xml,360,frameworks/base,packages/SystemUI/res
Manage,values/strings.xml,937,Manage,values-en-rCA/strings.xml,361,frameworks/base,packages/SystemUI/res
History,values/strings.xml,940,History,values-en-rCA/strings.xml,362,frameworks/base,packages/SystemUI/res
New,values/strings.xml,943,New,values-en-rCA/strings.xml,363,frameworks/base,packages/SystemUI/res
Silent,values/strings.xml,946,Silent,values-en-rCA/strings.xml,364,frameworks/base,packages/SystemUI/res
Notifications,values/strings.xml,949,Notifications,values-en-rCA/strings.xml,365,frameworks/base,packages/SystemUI/res
Conversations,values/strings.xml,952,Conversations,values-en-rCA/strings.xml,366,frameworks/base,packages/SystemUI/res
Clear all silent notifications,values/strings.xml,955,Clear all silent notifications,values-en-rCA/strings.xml,367,frameworks/base,packages/SystemUI/res
Notifications paused by Do Not Disturb,values/strings.xml,958,Notifications paused by Do Not Disturb,values-en-rCA/strings.xml,368,frameworks/base,packages/SystemUI/res
Start now,values/strings.xml,961,Start now,values-en-rCA/strings.xml,369,frameworks/base,packages/SystemUI/res
No notifications,values/strings.xml,964,No notifications,values-en-rCA/strings.xml,370,frameworks/base,packages/SystemUI/res
This device is managed by your parent,values/strings.xml,967,This device is managed by your parent,values-en-rCA/strings.xml,371,frameworks/base,packages/SystemUI/res
Your organization owns this device and may monitor network traffic,values/strings.xml,970,Your organization owns this device and may monitor network traffic,values-en-rCA/strings.xml,372,frameworks/base,packages/SystemUI/res
%1$s owns this device and may monitor network traffic,values/strings.xml,973,%1$s owns this device and may monitor network traffic,values-en-rCA/strings.xml,373,frameworks/base,packages/SystemUI/res
This device is provided by %s,values/strings.xml,976,This device is provided by %s,values-en-rCA/strings.xml,374,frameworks/base,packages/SystemUI/res
This device belongs to your organization and is connected to the internet through %1$s,values/strings.xml,979,This device belongs to your organization and is connected to the internet through %1$s,values-en-rCA/strings.xml,375,frameworks/base,packages/SystemUI/res
This device belongs to %1$s and is connected to the internet through %2$s,values/strings.xml,982,This device belongs to %1$s and is connected to the Internet through %2$s,values-en-rCA/strings.xml,376,frameworks/base,packages/SystemUI/res
This device belongs to your organization,values/strings.xml,985,This device belongs to your organization,values-en-rCA/strings.xml,377,frameworks/base,packages/SystemUI/res
This device belongs to %1$s,values/strings.xml,988,This device belongs to %1$s,values-en-rCA/strings.xml,378,frameworks/base,packages/SystemUI/res
This device belongs to your organization and is connected to the internet through VPNs,values/strings.xml,991,This device belongs to your organization and is connected to the internet through VPNs,values-en-rCA/strings.xml,379,frameworks/base,packages/SystemUI/res
This device belongs to %1$s and is connected to the internet through VPNs,values/strings.xml,994,This device belongs to %1$s and is connected to the Internet through VPNs,values-en-rCA/strings.xml,380,frameworks/base,packages/SystemUI/res
Your organization may monitor network traffic in your work profile,values/strings.xml,997,Your organization may monitor network traffic in your work profile,values-en-rCA/strings.xml,381,frameworks/base,packages/SystemUI/res
%1$s may monitor network traffic in your work profile,values/strings.xml,1000,%1$s may monitor network traffic in your work profile,values-en-rCA/strings.xml,382,frameworks/base,packages/SystemUI/res
Work profile network activity is visible to your IT admin,values/strings.xml,1003,Work profile network activity is visible to your IT admin,values-en-rCA/strings.xml,383,frameworks/base,packages/SystemUI/res
Network may be monitored,values/strings.xml,1006,Network may be monitored,values-en-rCA/strings.xml,384,frameworks/base,packages/SystemUI/res
This device is connected to the internet through VPNs,values/strings.xml,1009,This device is connected to the Internet through VPNs,values-en-rCA/strings.xml,385,frameworks/base,packages/SystemUI/res
Your work apps are connected to the internet through %1$s,values/strings.xml,1012,Your work apps are connected to the Internet through %1$s,values-en-rCA/strings.xml,386,frameworks/base,packages/SystemUI/res
Your personal apps are connected to the internet through %1$s,values/strings.xml,1016,Your personal apps are connected to the Internet through %1$s,values-en-rCA/strings.xml,387,frameworks/base,packages/SystemUI/res
This device is connected to the internet through %1$s,values/strings.xml,1020,This device is connected to the Internet through %1$s,values-en-rCA/strings.xml,388,frameworks/base,packages/SystemUI/res
This device is provided by %s,values/strings.xml,1024,This device is provided by %s,values-en-rCA/strings.xml,389,frameworks/base,packages/SystemUI/res
Device management,values/strings.xml,1027,Device management,values-en-rCA/strings.xml,390,frameworks/base,packages/SystemUI/res
VPN,values/strings.xml,1031,VPN,values-en-rCA/strings.xml,391,frameworks/base,packages/SystemUI/res
Network logging,values/strings.xml,1034,Network logging,values-en-rCA/strings.xml,392,frameworks/base,packages/SystemUI/res
CA certificates,values/strings.xml,1037,CA certificates,values-en-rCA/strings.xml,393,frameworks/base,packages/SystemUI/res
View Policies,values/strings.xml,1040,View Policies,values-en-rCA/strings.xml,394,frameworks/base,packages/SystemUI/res
View controls,values/strings.xml,1043,View controls,values-en-rCA/strings.xml,395,frameworks/base,packages/SystemUI/res
"This device belongs to %1$s.\n\nYour IT admin can monitor and manage settings, corporate access, apps, data associated with your device, and your device's location information.\n\nFor more information, contact your IT admin.",values/strings.xml,1046,"This device belongs to %1$s.\n\nYour IT admin can monitor and manage settings, corporate access, apps, data associated with your device, and your device's location information.\n\nFor more information, contact your IT admin.",values-en-rCA/strings.xml,396,frameworks/base,packages/SystemUI/res
"%1$s may be able to access data associated with this device, manage apps, and change this device\’s settings.\n\nIf you have questions, contact %2$s.",values/strings.xml,1049,"%1$s may be able to access data associated with this device, manage apps and change this device's settings.\n\nIf you have questions, contact %2$s.",values-en-rCA/strings.xml,397,frameworks/base,packages/SystemUI/res
"This device belongs to your organization.\n\nYour IT admin can monitor and manage settings, corporate access, apps, data associated with your device, and your device's location information.\n\nFor more information, contact your IT admin.",values/strings.xml,1052,"This device belongs to your organization.\n\nYour IT admin can monitor and manage settings, corporate access, apps, data associated with your device, and your device's location information.\n\nFor more information, contact your IT admin.",values-en-rCA/strings.xml,398,frameworks/base,packages/SystemUI/res
Your organization installed a certificate authority on this device. Your secure network traffic may be monitored or modified.,values/strings.xml,1055,Your organization installed a certificate authority on this device. Your secure network traffic may be monitored or modified.,values-en-rCA/strings.xml,399,frameworks/base,packages/SystemUI/res
Your organization installed a certificate authority in your work profile. Your secure network traffic may be monitored or modified.,values/strings.xml,1058,Your organization installed a certificate authority in your work profile. Your secure network traffic may be monitored or modified.,values-en-rCA/strings.xml,400,frameworks/base,packages/SystemUI/res
A certificate authority is installed on this device. Your secure network traffic may be monitored or modified.,values/strings.xml,1061,A certificate authority is installed on this device. Your secure network traffic may be monitored or modified.,values-en-rCA/strings.xml,401,frameworks/base,packages/SystemUI/res
"Your admin has turned on network logging, which monitors traffic on your device.",values/strings.xml,1064,"Your admin has turned on network logging, which monitors traffic on your device.",values-en-rCA/strings.xml,402,frameworks/base,packages/SystemUI/res
"Your admin has turned on network logging, which monitors traffic in your work profile but not in your personal profile.",values/strings.xml,1067,"Your admin has turned on network logging, which monitors traffic in your work profile but not in your personal profile.",values-en-rCA/strings.xml,403,frameworks/base,packages/SystemUI/res
"This device is connected to the internet through %1$s. Your network activity, including emails and browsing data, is visible to your IT admin.",values/strings.xml,1070,"This device is connected to the Internet through %1$s. Your network activity, including emails and browsing data, is visible to your IT admin.",values-en-rCA/strings.xml,404,frameworks/base,packages/SystemUI/res
"This device is connected to the internet through %1$s and %2$s. Your network activity, including emails and browsing data, is visible to your IT admin.",values/strings.xml,1073,"This device is connected to the Internet through %1$s and %2$s. Your network activity, including emails and browsing data, is visible to your IT admin.",values-en-rCA/strings.xml,405,frameworks/base,packages/SystemUI/res
"Your work apps are connected to the internet through %1$s. Your network activity in work apps, including emails and browsing data, is visible to your IT admin and VPN provider.",values/strings.xml,1076,"Your work apps are connected to the Internet through %1$s. Your network activity in work apps, including emails and browsing data, is visible to your IT admin and VPN provider.",values-en-rCA/strings.xml,406,frameworks/base,packages/SystemUI/res
"Your personal apps are connected to the internet through %1$s. Your network activity, including emails and browsing data, is visible to your VPN provider.",values/strings.xml,1079,"Your personal apps are connected to the Internet through %1$s. Your network activity, including emails and browsing data, is visible to your VPN provider.",values-en-rCA/strings.xml,407,frameworks/base,packages/SystemUI/res
 ,values/strings.xml,1082, ,values-en-rCA/strings.xml,408,frameworks/base,packages/SystemUI/res
Open VPN settings,values/strings.xml,1085,Open VPN settings,values-en-rCA/strings.xml,409,frameworks/base,packages/SystemUI/res
"This device is managed by your parent. Your parent can see and manage information such as the apps you use, your location, and your screen time.",values/strings.xml,1088,"This device is managed by your parent. Your parent can see and manage information such as the apps that you use, your location and your screen time.",values-en-rCA/strings.xml,410,frameworks/base,packages/SystemUI/res
VPN,values/strings.xml,1091,VPN,values-en-rCA/strings.xml,411,frameworks/base,packages/SystemUI/res
Kept unlocked by TrustAgent,values/strings.xml,1094,Kept unlocked by trust agent,values-en-rCA/strings.xml,412,frameworks/base,packages/SystemUI/res
%1$s. %2$s,values/strings.xml,1097,%1$s. %2$s,values-en-rCA/strings.xml,413,frameworks/base,packages/SystemUI/res
Sound settings,values/strings.xml,1100,Sound settings,values-en-rCA/strings.xml,414,frameworks/base,packages/SystemUI/res
Automatically caption media,values/strings.xml,1103,Automatically caption media,values-en-rCA/strings.xml,415,frameworks/base,packages/SystemUI/res
Close captions tip,values/strings.xml,1106,Close captions tip,values-en-rCA/strings.xml,416,frameworks/base,packages/SystemUI/res
Captions overlay,values/strings.xml,1109,Captions overlay,values-en-rCA/strings.xml,417,frameworks/base,packages/SystemUI/res
enable,values/strings.xml,1112,enable,values-en-rCA/strings.xml,418,frameworks/base,packages/SystemUI/res
disable,values/strings.xml,1114,disable,values-en-rCA/strings.xml,419,frameworks/base,packages/SystemUI/res
App is pinned,values/strings.xml,1119,App is pinned,values-en-rCA/strings.xml,420,frameworks/base,packages/SystemUI/res
This keeps it in view until you unpin. Touch & hold Back and Overview to unpin.,values/strings.xml,1121,This keeps it in view until you unpin. Touch & hold Back and Overview to unpin.,values-en-rCA/strings.xml,421,frameworks/base,packages/SystemUI/res
This keeps it in view until you unpin. Touch & hold Back and Home to unpin.,values/strings.xml,1122,This keeps it in view until you unpin. Touch & hold Back and Home to unpin.,values-en-rCA/strings.xml,422,frameworks/base,packages/SystemUI/res
This keeps it in view until you unpin. Swipe up & hold to unpin.,values/strings.xml,1123,This keeps it in view until you unpin. Swipe up and hold to unpin.,values-en-rCA/strings.xml,423,frameworks/base,packages/SystemUI/res
This keeps it in view until you unpin. Touch & hold Overview to unpin.,values/strings.xml,1125,This keeps it in view until you unpin. Touch & hold Overview to unpin.,values-en-rCA/strings.xml,424,frameworks/base,packages/SystemUI/res
This keeps it in view until you unpin. Touch & hold Home to unpin.,values/strings.xml,1126,This keeps it in view until you unpin. Touch & hold Home to unpin.,values-en-rCA/strings.xml,425,frameworks/base,packages/SystemUI/res
Personal data may be accessible (such as contacts and email content).,values/strings.xml,1128,"Personal data may be accessible, such as contacts and email content.",values-en-rCA/strings.xml,426,frameworks/base,packages/SystemUI/res
Pinned app may open other apps.,values/strings.xml,1130,Pinned app may open other apps.,values-en-rCA/strings.xml,427,frameworks/base,packages/SystemUI/res
"To unpin this app, touch & hold Back and Overview buttons",values/strings.xml,1132,"To unpin this app, touch and hold Back and Overview buttons",values-en-rCA/strings.xml,428,frameworks/base,packages/SystemUI/res
"To unpin this app, touch & hold Back and Home buttons",values/strings.xml,1134,"To unpin this app, touch and hold Back and Home buttons",values-en-rCA/strings.xml,429,frameworks/base,packages/SystemUI/res
"To unpin this app, swipe up & hold",values/strings.xml,1137,"To unpin this app, swipe up and hold",values-en-rCA/strings.xml,430,frameworks/base,packages/SystemUI/res
Got it,values/strings.xml,1139,Got it,values-en-rCA/strings.xml,431,frameworks/base,packages/SystemUI/res
No thanks,values/strings.xml,1141,"No, thanks",values-en-rCA/strings.xml,432,frameworks/base,packages/SystemUI/res
App pinned,values/strings.xml,1143,App pinned,values-en-rCA/strings.xml,433,frameworks/base,packages/SystemUI/res
App unpinned,values/strings.xml,1144,App unpinned,values-en-rCA/strings.xml,434,frameworks/base,packages/SystemUI/res
Call,values/strings.xml,1154,Call,values-en-rCA/strings.xml,435,frameworks/base,packages/SystemUI/res
System,values/strings.xml,1155,System,values-en-rCA/strings.xml,436,frameworks/base,packages/SystemUI/res
Ring,values/strings.xml,1156,Ring,values-en-rCA/strings.xml,437,frameworks/base,packages/SystemUI/res
Media,values/strings.xml,1157,Media,values-en-rCA/strings.xml,438,frameworks/base,packages/SystemUI/res
Alarm,values/strings.xml,1158,Alarm,values-en-rCA/strings.xml,439,frameworks/base,packages/SystemUI/res
Notification,values/strings.xml,1159,Notification,values-en-rCA/strings.xml,440,frameworks/base,packages/SystemUI/res
Bluetooth,values/strings.xml,1160,Bluetooth,values-en-rCA/strings.xml,441,frameworks/base,packages/SystemUI/res
Dual multi tone frequency,values/strings.xml,1162,Dual multi-tone frequency,values-en-rCA/strings.xml,442,frameworks/base,packages/SystemUI/res
Accessibility,values/strings.xml,1164,Accessibility,values-en-rCA/strings.xml,443,frameworks/base,packages/SystemUI/res
Ring,values/strings.xml,1166,Ring,values-en-rCA/strings.xml,444,frameworks/base,packages/SystemUI/res
Vibrate,values/strings.xml,1167,Vibrate,values-en-rCA/strings.xml,445,frameworks/base,packages/SystemUI/res
Mute,values/strings.xml,1168,Mute,values-en-rCA/strings.xml,446,frameworks/base,packages/SystemUI/res
%1$s. Tap to unmute.,values/strings.xml,1173,%1$s. Tap to unmute.,values-en-rCA/strings.xml,447,frameworks/base,packages/SystemUI/res
%1$s. Tap to set to vibrate. Accessibility services may be muted.,values/strings.xml,1174,%1$s. Tap to set to vibrate. Accessibility services may be muted.,values-en-rCA/strings.xml,448,frameworks/base,packages/SystemUI/res
%1$s. Tap to mute. Accessibility services may be muted.,values/strings.xml,1175,%1$s. Tap to mute. Accessibility services may be muted.,values-en-rCA/strings.xml,449,frameworks/base,packages/SystemUI/res
%1$s. Tap to set to vibrate.,values/strings.xml,1176,%1$s. Tap to set to vibrate.,values-en-rCA/strings.xml,450,frameworks/base,packages/SystemUI/res
%1$s. Tap to mute.,values/strings.xml,1177,%1$s. Tap to mute.,values-en-rCA/strings.xml,451,frameworks/base,packages/SystemUI/res
Tap to change ringer mode,values/strings.xml,1179,Tap to change ringer mode,values-en-rCA/strings.xml,452,frameworks/base,packages/SystemUI/res
mute,values/strings.xml,1182,mute,values-en-rCA/strings.xml,453,frameworks/base,packages/SystemUI/res
unmute,values/strings.xml,1184,unmute,values-en-rCA/strings.xml,454,frameworks/base,packages/SystemUI/res
vibrate,values/strings.xml,1186,vibrate,values-en-rCA/strings.xml,455,frameworks/base,packages/SystemUI/res
%s volume controls,values/strings.xml,1188,%s volume controls,values-en-rCA/strings.xml,456,frameworks/base,packages/SystemUI/res
Calls and notifications will ring (%1$s),values/strings.xml,1190,Calls and notifications will ring (%1$s),values-en-rCA/strings.xml,457,frameworks/base,packages/SystemUI/res
System UI Tuner,values/strings.xml,1193,System UI Tuner,values-en-rCA/strings.xml,458,frameworks/base,packages/SystemUI/res
Status bar,values/strings.xml,1196,Status bar,values-en-rCA/strings.xml,459,frameworks/base,packages/SystemUI/res
System UI demo mode,values/strings.xml,1199,System UI demo mode,values-en-rCA/strings.xml,460,frameworks/base,packages/SystemUI/res
Enable demo mode,values/strings.xml,1202,Enable demo mode,values-en-rCA/strings.xml,461,frameworks/base,packages/SystemUI/res
Show demo mode,values/strings.xml,1205,Show demo mode,values-en-rCA/strings.xml,462,frameworks/base,packages/SystemUI/res
Ethernet,values/strings.xml,1208,Ethernet,values-en-rCA/strings.xml,463,frameworks/base,packages/SystemUI/res
Alarm,values/strings.xml,1211,Alarm,values-en-rCA/strings.xml,464,frameworks/base,packages/SystemUI/res
Wallet,values/strings.xml,1215,Wallet,values-en-rCA/strings.xml,465,frameworks/base,packages/SystemUI/res
"Get set up to make faster, more secure purchases with your phone",values/strings.xml,1217,"Get set up to make faster, more secure purchases with your phone",values-en-rCA/strings.xml,466,frameworks/base,packages/SystemUI/res
Show all,values/strings.xml,1219,Show all,values-en-rCA/strings.xml,467,frameworks/base,packages/SystemUI/res
Tap to open,values/strings.xml,1222,Tap to open,values-en-rCA/strings.xml,468,frameworks/base,packages/SystemUI/res
Updating,values/strings.xml,1224,Updating,values-en-rCA/strings.xml,469,frameworks/base,packages/SystemUI/res
Unlock to use,values/strings.xml,1226,Unlock to use,values-en-rCA/strings.xml,470,frameworks/base,packages/SystemUI/res
"There was a problem getting your cards, please try again later",values/strings.xml,1228,There was a problem getting your cards. Please try again later.,values-en-rCA/strings.xml,471,frameworks/base,packages/SystemUI/res
Lock screen settings,values/strings.xml,1230,Lock screen settings,values-en-rCA/strings.xml,472,frameworks/base,packages/SystemUI/res
Scan QR code,values/strings.xml,1233,Scan QR code,values-en-rCA/strings.xml,473,frameworks/base,packages/SystemUI/res
Work profile,values/strings.xml,1236,Work profile,values-en-rCA/strings.xml,474,frameworks/base,packages/SystemUI/res
Airplane mode,values/strings.xml,1239,Airplane mode,values-en-rCA/strings.xml,475,frameworks/base,packages/SystemUI/res
You won't hear your next alarm %1$s,values/strings.xml,1251,You won't hear your next alarm %1$s,values-en-rCA/strings.xml,476,frameworks/base,packages/SystemUI/res
at %1$s,values/strings.xml,1254,at %1$s,values-en-rCA/strings.xml,477,frameworks/base,packages/SystemUI/res
on %1$s,values/strings.xml,1257,on %1$s,values-en-rCA/strings.xml,478,frameworks/base,packages/SystemUI/res
Hotspot,values/strings.xml,1260,Hotspot,values-en-rCA/strings.xml,479,frameworks/base,packages/SystemUI/res
Work profile,values/strings.xml,1263,Work profile,values-en-rCA/strings.xml,480,frameworks/base,packages/SystemUI/res
Fun for some but not for all,values/strings.xml,1266,Fun for some but not for all,values-en-rCA/strings.xml,481,frameworks/base,packages/SystemUI/res
"System UI Tuner gives you extra ways to tweak and customize the Android user interface. These experimental features may change, break, or disappear in future releases. Proceed with caution.",values/strings.xml,1269,"System UI Tuner gives you extra ways to tweak and customise the Android user interface. These experimental features may change, break or disappear in future releases. Proceed with caution.",values-en-rCA/strings.xml,482,frameworks/base,packages/SystemUI/res
"These experimental features may change, break, or disappear in future releases. Proceed with caution.",values/strings.xml,1272,"These experimental features may change, break or disappear in future releases. Proceed with caution.",values-en-rCA/strings.xml,483,frameworks/base,packages/SystemUI/res
Got it,values/strings.xml,1275,Got it,values-en-rCA/strings.xml,484,frameworks/base,packages/SystemUI/res
Congrats! System UI Tuner has been added to Settings,values/strings.xml,1278,Congrats! System UI Tuner has been added to Settings,values-en-rCA/strings.xml,485,frameworks/base,packages/SystemUI/res
Remove from Settings,values/strings.xml,1281,Remove from settings,values-en-rCA/strings.xml,486,frameworks/base,packages/SystemUI/res
"Remove System UI Tuner from Settings and stop using all of its features?""",values/strings.xml,1284,Remove System UI Tuner from Settings and stop using all of its features?,values-en-rCA/strings.xml,487,frameworks/base,packages/SystemUI/res
Turn on Bluetooth?,values/strings.xml,1289,Turn on Bluetooth?,values-en-rCA/strings.xml,488,frameworks/base,packages/SystemUI/res
"To connect your keyboard with your tablet, you first have to turn on Bluetooth.",values/strings.xml,1293,"To connect your keyboard with your tablet, you first have to turn on Bluetooth.",values-en-rCA/strings.xml,489,frameworks/base,packages/SystemUI/res
Turn on,values/strings.xml,1296,Turn on,values-en-rCA/strings.xml,490,frameworks/base,packages/SystemUI/res
Power notification controls,values/strings.xml,1299,Power notification controls,values-en-rCA/strings.xml,491,frameworks/base,packages/SystemUI/res
