%1$s This call will be reported as spam.,values/strings.xml,43,%1$s Dette anropet blir rapportert som useriøst.,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/blockreportspam/res
This number will be unblocked and reported as not spam. Future calls won't be identified as spam.,values/strings.xml,46,"Blokkeringen oppheves, og nummeret rapporteres som «ikke useriøst». Fremtidige anrop blir ikke identifisert som useriøse.",values-no/strings.xml,9,packages/apps/Dialer,java/com/android/dialer/blockreportspam/res
Unblock %1$s?,values/strings.xml,49,Vil du oppheve blokkeringen av %1$s?,values-no/strings.xml,10,packages/apps/Dialer,java/com/android/dialer/blockreportspam/res
Report,values/strings.xml,52,Rapport,values-no/strings.xml,11,packages/apps/Dialer,java/com/android/dialer/blockreportspam/res
Report a mistake?,values/strings.xml,55,Vil du rapportere en feil?,values-no/strings.xml,12,packages/apps/Dialer,java/com/android/dialer/blockreportspam/res
Future calls from %1$s will no longer be identified as spam.,values/strings.xml,58,Fremtidige anrop fra %1$s blir ikke definert som useriøse.,values-no/strings.xml,13,packages/apps/Dialer,java/com/android/dialer/blockreportspam/res
Report call as spam,values/strings.xml,61,Rapportér anropet som useriøst,values-no/strings.xml,14,packages/apps/Dialer,java/com/android/dialer/blockreportspam/res
Problem blocking this number,values/strings.xml,64,Kunne ikke blokkere dette nummeret,values-no/strings.xml,15,packages/apps/Dialer,java/com/android/dialer/blockreportspam/res
Problem unblocking this number,values/strings.xml,67,Kunne ikke oppheve blokkeringen av dette nummeret,values-no/strings.xml,16,packages/apps/Dialer,java/com/android/dialer/blockreportspam/res
Switch to full screen camera,values/strings.xml,19,Bytt til fullskjermkamera,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/callcomposer/cameraui/res
Switch to camera preview,values/strings.xml,21,Bytt til forhåndsvisning for kamera,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/callcomposer/cameraui/res
Switch to front facing camera,values/strings.xml,23,Bytt til frontkamera,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/callcomposer/cameraui/res
Switch to back facing camera,values/strings.xml,25,Bytt til bakovervendt kamera,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/callcomposer/cameraui/res
Take photo,values/strings.xml,27,Ta bilde,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/callcomposer/cameraui/res
Retake photo,values/strings.xml,29,Ta bilde på nytt,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/callcomposer/cameraui/res
Urgent! Please pick up!,values/strings.xml,19,Haster! Vennligst svar.,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Want to chat?,values/strings.xml,21,Vil du chatte?,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Quick question…,values/strings.xml,23,Et kjapt spørsmål …,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Write a custom message,values/strings.xml,25,Skriv egendefinert melding,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Send and call,values/strings.xml,27,Sende og ringe,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Share and call,values/strings.xml,29,Del og ring,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
image %1$tB %1$te %1$tY %1$tl %1$tM %1$tp,values/strings.xml,31,bilde %1$tB %1$te %1$tY %1$tl %1$tM %1$tp,values-no/strings.xml,9,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
image,values/strings.xml,33,bilde,values-no/strings.xml,10,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Couldn't load camera image,values/strings.xml,35,Kunne ikke laste inn kamerabilde,values-no/strings.xml,11,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Allow,values/strings.xml,37,Tillat,values-no/strings.xml,12,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
"To take a photo, give access to Camera",values/strings.xml,39,Gi tilgang til kameraet for å ta bilder,values-no/strings.xml,13,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
"To share an image, give access to Media",values/strings.xml,41,Gi Media tilgang for å dele bilder,values-no/strings.xml,14,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Take a picture,values/strings.xml,43,Ta et bilde,values-no/strings.xml,15,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Choose a photo,values/strings.xml,45,Velg et bilde,values-no/strings.xml,16,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Send a message,values/strings.xml,47,Send en melding,values-no/strings.xml,17,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Photo sent via Messages,values/strings.xml,50,Bildet er sendt via Messages,values-no/strings.xml,18,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Message sent via Messages,values/strings.xml,53,Meldingen er sendt via Messages,values-no/strings.xml,19,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Sending image\u2026,values/strings.xml,56,Sender bildet …,values-no/strings.xml,20,packages/apps/Dialer,java/com/android/dialer/callcomposer/res
Call details,values/strings.xml,19,Samtaleinformasjon,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Delete,values/strings.xml,22,Slett,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Copy number,values/strings.xml,25,Kopiér nummeret,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Edit number before call,values/strings.xml,28,Rediger nummeret før du ringer,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Report inaccurate number,values/strings.xml,31,Rapportér feil nummer,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Sent a photo,values/strings.xml,34,Et bilde ble sendt,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Received a photo,values/strings.xml,37,Et bilde ble mottatt,values-no/strings.xml,9,packages/apps/Dialer,java/com/android/dialer/calldetails/res
"""%1$s""",values/strings.xml,40,«%1$s»,values-no/strings.xml,10,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Report incorrect number,values/strings.xml,44,Rapportér feil nummer,values-no/strings.xml,11,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Couldn't report number,values/strings.xml,48,Kunne ikke rapportere nummeret,values-no/strings.xml,12,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Number reported,values/strings.xml,51,Nummeret er rapportert,values-no/strings.xml,13,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Assisted dialing: Used country code +%1$s,values/strings.xml,54,Oppringningsassistanse: Brukte landkoden +%1$s,values-no/strings.xml,14,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Assisted dialing was used,values/strings.xml,57,Oppringningsassistanse ble brukt,values-no/strings.xml,15,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Transcript available only for calls with messaging,values/strings.xml,60,Transkripsjoner er bare tilgjengelige for anrop med meldinger,values-no/strings.xml,16,packages/apps/Dialer,java/com/android/dialer/calldetails/res
See transcript,values/strings.xml,63,Se transkripsjonen,values-no/strings.xml,17,packages/apps/Dialer,java/com/android/dialer/calldetails/res
Call details,values/strings.xml,22,Anropsinformasjon,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/calllog/ui/menu/res
Delete,values/strings.xml,25,Slett,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/calllog/ui/menu/res
expand menu,values/strings.xml,25,expand menu,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/calllog/ui/res
 call ^1 ,values/strings.xml,32,call ^1,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/calllog/ui/res
 make a video call to ^1 ,values/strings.xml,41,make a video call to ^1,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/calllog/ui/res
Today,values/strings.xml,46,I dag,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/calllog/ui/res
Yesterday,values/strings.xml,49,I går,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/calllog/ui/res
Older,values/strings.xml,52,Eldre,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/calllog/ui/res
"To see your call log, turn on the Phone permission.",values/strings.xml,55,Slå på Telefon-tillatelsen for å se anropsloggen din.,values-no/strings.xml,9,packages/apps/Dialer,java/com/android/dialer/calllog/ui/res
Incoming call,values/strings.xml,19,Innkommende anrop,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Incoming call transferred to another device,values/strings.xml,22,Det innkommende anropet ble overført til en annen enhet,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Outgoing call,values/strings.xml,25,Utgående anrop,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Outgoing call transferred to another device,values/strings.xml,28,Det utgående anropet ble overført til en annen enhet,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Missed call,values/strings.xml,31,Tapt anrop,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Incoming video call,values/strings.xml,34,Innkommende videoanrop,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Incoming video call transferred to another device,values/strings.xml,38,Det innkommende videoanropet ble overført til en annen enhet,values-no/strings.xml,9,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Outgoing video call,values/strings.xml,41,Utgående videoanrop,values-no/strings.xml,10,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Outgoing video call transferred to another device,values/strings.xml,45,Det utgående videoanropet ble overført til en annen enhet,values-no/strings.xml,11,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Missed video call,values/strings.xml,48,Ubesvart videoanrop,values-no/strings.xml,12,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Voicemail,values/strings.xml,51,Talepost,values-no/strings.xml,13,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Declined call,values/strings.xml,54,Avvist anrop,values-no/strings.xml,14,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Blocked call,values/strings.xml,57,Blokkert anrop,values-no/strings.xml,15,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
m,values/strings.xml,60,min.,values-no/strings.xml,16,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
s,values/strings.xml,63,sek.,values-no/strings.xml,17,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
 %1$d %2$s %3$d %4$s ,values/strings.xml,68,%1$d %2$s %3$d %4$s,values-no/strings.xml,18,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
 %1$d %2$s ,values/strings.xml,75,%1$d %2$s,values-no/strings.xml,19,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
 %1$s'%2$s' %3$s'%4$s' ,values/strings.xml,82,%1$s '%2$s' %3$s '%4$s',values-no/strings.xml,20,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
 %1$s'%2$s' ,values/strings.xml,89,%1$s '%2$s',values-no/strings.xml,21,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
second,values/strings.xml,95,sekund,values-no/strings.xml,23,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
seconds,values/strings.xml,96,sekunder,values-no/strings.xml,24,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
minute,values/strings.xml,101,minutt,values-no/strings.xml,27,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
minutes,values/strings.xml,102,minutter,values-no/strings.xml,28,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Call answered on another device,values/strings.xml,108,Anropet ble besvart på en annen enhet,values-no/strings.xml,30,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
on ^1,values/strings.xml,115,på ^1,values-no/strings.xml,31,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
via %1$s,values/strings.xml,120,via %1$s,values-no/strings.xml,32,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
"on %1$s, via %2$s",values/strings.xml,126,på %1$s via %2$s,values-no/strings.xml,33,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Voicemail,values/strings.xml,129,Talepost,values-no/strings.xml,34,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Just now,values/strings.xml,132,Nå nettopp,values-no/strings.xml,35,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Carrier video,values/strings.xml,135,Video via mobiloperatør,values-no/strings.xml,36,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Duo video,values/strings.xml,138,Video via Duo,values-no/strings.xml,37,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Unknown,values/strings.xml,141,Ukjent,values-no/strings.xml,38,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Blocked,values/strings.xml,144,Blokkert,values-no/strings.xml,39,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Spam,values/strings.xml,147,Nettsøppel,values-no/strings.xml,40,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
^1 missed call from ^2,values/strings.xml,154,^1 tapt anrop fra ^2,values-no/strings.xml,42,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
"^1 calls, the latest is a missed call from ^2",values/strings.xml,155,"^1 anrop, det nyeste er et tapt anrop fra ^2",values-no/strings.xml,43,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
^1 answered call from ^2,values/strings.xml,163,^1 besvart anrop fra ^2,values-no/strings.xml,46,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
"^1 calls, the latest is an answered call from ^2",values/strings.xml,164,"^1 anrop, det nyeste er et besvart anrop fra ^2",values-no/strings.xml,47,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
^1 outgoing call to ^2,values/strings.xml,172,^1 utgående anrop til ^2,values-no/strings.xml,50,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
"^1 calls, the latest is an outgoing call to ^2",values/strings.xml,173,"^1 anrop, det nyeste er et utgående anrop til ^2",values-no/strings.xml,51,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
^1 blocked call from ^2,values/strings.xml,181,^1 blokkert anrop fra ^2,values-no/strings.xml,54,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
"^1 calls, the latest is a blocked call from ^2",values/strings.xml,182,"^1 anrop, det nyeste er et blokkert anrop fra ^2",values-no/strings.xml,55,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
" on ^1, via ^2 ",values/strings.xml,191,på ^1 via ^2,values-no/strings.xml,57,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
" ^1, ^2. ",values/strings.xml,200,"^1, ^2.",values-no/strings.xml,58,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
" ^1, ^2, ^3. ",values/strings.xml,208,"^1, ^2, ^3.",values-no/strings.xml,59,packages/apps/Dialer,java/com/android/dialer/calllogutils/res
Text copied,values/strings.xml,21,Teksten er kopiert,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/clipboard/res
Wifi,values/strings.xml,18,Wi-Fi,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/common/res
Mobile,values/strings.xml,19,Mobil,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/common/res
More options,values/strings.xml,21,Flere alternativer,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/common/res
UNDO,values/strings.xml,23,ANGRE,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/common/res
"OK, got it",values/strings.xml,25,Greit,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/common/res
Quick contact for %1$s,values/strings.xml,23,Hurtigkontakt for %1$s,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/contactphoto/res
Navigate back,values/strings.xml,22,Gå tilbake,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
More options,values/strings.xml,25,Flere alternativer,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
backspace,values/strings.xml,30,tilbaketast,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
dial plus,values/strings.xml,33,slå plusstegn,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
call voicemail,values/strings.xml,38,ring talepostkassen,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
dial,values/strings.xml,44,ring,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
"To call voicemail, first turn off Airplane mode.",values/strings.xml,49,Du må slå av flymodus før du kan sjekke talepostkassen.,values-no/strings.xml,9,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
"To set up voicemail, go to Menu > Settings.",values/strings.xml,53,"For å konfigurere talepostfunksjonen, gå til Meny > Innstillinger.",values-no/strings.xml,10,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
Add 2-sec pause,values/strings.xml,56,Legg til pause på 2 sek.,values-no/strings.xml,11,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
Add wait,values/strings.xml,57,Legg til Vent,values-no/strings.xml,12,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
Use touch-tone keypad,values/strings.xml,62,Bruk tonetastatur,values-no/strings.xml,13,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
Return to call in progress,values/strings.xml,67,Gå tilbake til aktiv samtale,values-no/strings.xml,14,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
Add call,values/strings.xml,72,Nytt anrop,values-no/strings.xml,15,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
IMEI,values/strings.xml,75,IMEI,values-no/strings.xml,16,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
MEID,values/strings.xml,78,MEID,values-no/strings.xml,17,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
Loading from SIM card\u2026,values/strings.xml,87,Henter fra SIM-kort …,values-no/strings.xml,18,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
SIM card contacts,values/strings.xml,90,Kontakter på SIM-kort,values-no/strings.xml,19,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
Call %s,values/strings.xml,93,Ring %s,values-no/strings.xml,20,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
Can't make emergency calls over WiFi,values/strings.xml,102,Kan ikke ringe nødnumre via Wi‑Fi,values-no/strings.xml,21,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
Can't call this number,values/strings.xml,106,Kan ikke ringe dette nummeret,values-no/strings.xml,22,packages/apps/Dialer,java/com/android/dialer/dialpadview/res
 Quick contact for ^1 ,values/strings.xml,23,Hurtigkontakt for ^1,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/glidephotomanager/impl/res
Voice call,values/strings.xml,20,Taleanrop,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/historyitemactions/res
Video call,values/strings.xml,23,Videoanrop,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/historyitemactions/res
Add contact,values/strings.xml,27,Legg til i Kontakter,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/historyitemactions/res
Message,values/strings.xml,31,Melding,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/historyitemactions/res
Not spam,values/strings.xml,34,Ikke useriøs,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/historyitemactions/res
Block,values/strings.xml,37,Blokkér,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/historyitemactions/res
Unblock,values/strings.xml,40,Opphev blokkering,values-no/strings.xml,9,packages/apps/Dialer,java/com/android/dialer/historyitemactions/res
Block/Report spam,values/strings.xml,43,Blokkér/rapportér som useriøs,values-no/strings.xml,10,packages/apps/Dialer,java/com/android/dialer/historyitemactions/res
Copy number,values/strings.xml,46,Kopiér nummeret,values-no/strings.xml,11,packages/apps/Dialer,java/com/android/dialer/historyitemactions/res
Choose number,values/strings.xml,21,Velg nummer,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/interactions/res
Choose number,values/strings.xml,24,Velg nummer,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/interactions/res
Remember this choice,values/strings.xml,27,Husk dette valget,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/interactions/res
Phone,values/strings.xml,19,Telefon,values-no/strings.xml,20,packages/apps/Dialer,java/com/android/dialer/main/impl/res
@android:string/search_go,values/strings.xml,25,@android:string/search_go,values-no/strings.xml,23,packages/apps/Dialer,java/com/android/dialer/main/impl/res
Search contacts and places,values/strings.xml,27,Søk etter kontakter og steder,values-no/strings.xml,24,packages/apps/Dialer,java/com/android/dialer/main/impl/res
Contacts,values/strings.xml,30,Google-kontakter,values-no/strings.xml,25,packages/apps/Dialer,java/com/android/dialer/main/impl/res
View Contacts,values/strings.xml,32,Se kontakter,values-no/strings.xml,26,packages/apps/Dialer,java/com/android/dialer/main/impl/res
Incoming calls,values/strings.xml,19,Innkommende anrop,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/notification/res
Ongoing calls,values/strings.xml,20,Pågående samtaler,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/notification/res
Missed calls,values/strings.xml,21,Tapte anrop,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/notification/res
Voicemails,values/strings.xml,22,Talepost,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/notification/res
Default,values/strings.xml,24,Standard,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/notification/res
Restricted,values/strings.xml,21,Begrenset,values-no/strings.xml,2,packages/apps/Dialer,java/com/android/dialer/phonenumberutil/res
Private number,values/strings.xml,26,Skjult nummer,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/phonenumberutil/res
Say why you called,values/strings.xml,19,Si hvorfor du ringte,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/postcall/res
This is urgent. Call me back.,values/strings.xml,21,Haster! Ring meg.,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/postcall/res
Call me back when you have some time.,values/strings.xml,23,Ring tilbake når du har tid.,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/postcall/res
"Not urgent, we can chat later.",values/strings.xml,25,Haster ikke. Prates senere?,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/postcall/res
Add message,values/strings.xml,27,Legg til melding,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/postcall/res
Send message,values/strings.xml,29,Send melding,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/postcall/res
Message sent,values/strings.xml,31,Meldingen er sendt,values-no/strings.xml,9,packages/apps/Dialer,java/com/android/dialer/postcall/res
View,values/strings.xml,32,Se,values-no/strings.xml,10,packages/apps/Dialer,java/com/android/dialer/postcall/res
Cannot make call without phone permission,values/strings.xml,19,Kan ikke ringe uten telefontillatelse,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/precall/impl/res
Cannot make call without phone permission,values/strings.xml,19,Kan ikke ringe uten telefontillatelse,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/preferredsim/impl/res
Choose SIM for this call,values/strings.xml,23,Velg SIM-kort for dette anropet,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/preferredsim/impl/res
Remember this choice,values/strings.xml,27,Husk dette valget,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/preferredsim/impl/res
Not available while using %1$s,values/strings.xml,32,Ikke tilgjengelig mens du bruker %1$s,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/preferredsim/impl/res
Uses same carrier,values/strings.xml,20,Bruker samme operatør,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/preferredsim/suggestion/res
Recently used,values/strings.xml,24,Nylig brukt,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/preferredsim/suggestion/res
Real-time text messaging within a call,values/strings.xml,19,Tekstmeldinger i sanntid i anrop,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/promotion/impl/res
"RTT assists callers who are deaf, hard of hearing, have a speech disability, or need more than voice alone. RTT messaging transcripts are stored on your device in the call history. %1$s",values/strings.xml,22,"STT er til hjelp for anropsbrukere som er døve, tunghørte, har talefunksjonshemninger eller trenger mer enn bare tale. Transkripsjoner av STT-meldinger lagres i anropsloggen på enheten din. %1$s",values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/promotion/impl/res
 Make video calls with Duo ,values/strings.xml,27,Ha videosamtaler i Duo,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/promotion/impl/res
 Google Duo video calling lets you chat with friends and family face-to-face. Data charges may apply. %1$s ,values/strings.xml,32,Med videosamtaler i Google Duo kan du snakke med venner og familie ansikt til ansikt. Datakostnader kan påløpe. %1$s,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/promotion/impl/res
All contacts,values/strings.xml,19,Alle kontakter,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/searchfragment/cp2/res
Directory %1$s,values/strings.xml,19,Katalog – %1$s,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/searchfragment/directories/res
"To search your contacts, turn on the Contacts permissions.",values/strings.xml,19,"For å søke i kontaktene dine, slå på tillatelser for Kontakter.",values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/searchfragment/list/res
Create new contact,values/strings.xml,23,Opprett ny kontakt,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/searchfragment/list/res
Add to a contact,values/strings.xml,27,Legg til for en kontakt,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/searchfragment/list/res
Send SMS,values/strings.xml,30,Send SMS,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/searchfragment/list/res
Make video call,values/strings.xml,33,Start en videosamtale,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/searchfragment/list/res
Call %1$s,values/strings.xml,36,Ring %1$s,values-no/strings.xml,8,packages/apps/Dialer,java/com/android/dialer/searchfragment/list/res
Nearby places,values/strings.xml,19,Steder i nærheten,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/searchfragment/nearbyplaces/res
"To get contact information for places near you, allow access to your location.",values/strings.xml,22,Tillat tilgang til posisjonen din for å få kontaktinformasjon for steder i nærheten av deg.,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/searchfragment/nearbyplaces/res
Allow,values/strings.xml,25,Tillat,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/searchfragment/nearbyplaces/res
Dismiss,values/strings.xml,28,Avvis,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/searchfragment/nearbyplaces/res
New contact,values/strings.xml,19,Ny kontakt,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/shortcuts/res
New contact,values/strings.xml,22,Ny kontakt,values-no/strings.xml,4,packages/apps/Dialer,java/com/android/dialer/shortcuts/res
Shortcut not working. Drag to remove.,values/strings.xml,27,Snarveien virker ikke. Dra for å fjerne den.,values-no/strings.xml,5,packages/apps/Dialer,java/com/android/dialer/shortcuts/res
Contact no longer available.,values/strings.xml,31,Kontakten er ikke lenger tilgjengelig.,values-no/strings.xml,6,packages/apps/Dialer,java/com/android/dialer/shortcuts/res
Cannot call without permissions.,values/strings.xml,35,Kan ikke ringe uten tillatelser.,values-no/strings.xml,7,packages/apps/Dialer,java/com/android/dialer/shortcuts/res
Filter all suspected spam calls?,values/strings.xml,20,Vil du filtrere alle potensielt useriøse anrop?,values-no/strings.xml,3,packages/apps/Dialer,java/com/android/dialer/spam/promo/res
